dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,brier_score,conformal_coverage,conformal_set_size
dbpedia_14,1,pure_logits,greedy_5_post_calib,5,5,0.0286065954715013,1.7658642232403166,0.4831320283215327,1.0,0.5237307548522949,113.17008543014526,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.0,1.0,0.999875011077574,0.989731086878968,0.010268913121031953,0.0014444667488336465,0.01216986681866558,1.0,8.792910714285714
dbpedia_14,1,pure_logits,greedy_50_post_calib,50,13,0.0284453090280294,1.7397251145356103,0.679716784673053,1.0,0.5237307548522949,825.1280977725983,llm_experiments_data/arrays/extended_dbpedia_14_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.0,1.0,0.9998759350063898,0.9897238233007484,0.010276176699251627,0.0016861179172992452,0.012086708701021178,1.0,8.533607142857143
dbpedia_14,2,pure_logits,greedy_5_baseline,5,5,0.0376938953995704,,,,0.5053613185882568,0.0,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.0,1.0,0.999814485318098,0.9894566940572135,0.010543305942786518,0.004649176156946573,0.013149691565915105,1.0,8.17
dbpedia_14,2,pure_logits,greedy_50_baseline,50,12,0.0345689058303833,,,,0.5053613185882568,0.0,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.0,1.0,0.9998258045267006,0.9894988271184324,0.0105011728815676,0.0025018874287605504,0.012488802856579426,1.0,7.426464285714285
dbpedia_14,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,12,0.0329904593527317,1.236734693877551,,,0.5053613185882568,0.114689826965332,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998259436540522,0.989502654179919,0.010497345820080994,0.0023590010464191475,0.012595866360201753,1.0,7.200517857142857
dbpedia_14,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0360968150198459,1.236734693877551,,,0.5053613185882568,0.11179780960083,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998144472529411,0.9894611766784189,0.01053882332158107,0.005020767199567397,0.013721251038498245,1.0,7.539517857142857
dbpedia_14,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,12,0.0295166224241256,1.850379008746356,0.0,1.0,0.5053613185882568,405.13342475891113,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998566905523407,0.9896200475025668,0.010379952497433176,0.0017589339085987772,0.012167619685051438,1.0,9.741321428571428
dbpedia_14,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0292281340807676,1.809645980841316,0.0,1.0,0.5053613185882568,62.97532677650452,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998588572144317,0.9896167568832922,0.010383243116707797,0.0013462798161165798,0.012108127907176542,1.0,9.745107142857142
dbpedia_14,2,pure_logits,greedy_5_post_calib,5,5,0.0290217790752649,1.7397251145356103,0.4298209079550187,1.0,0.5053613185882568,104.73176312446594,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.0,1.0,0.9998665961813432,0.9896360411351366,0.01036395886486341,0.0013299256805862723,0.012080743956000502,1.0,9.131178571428572
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,12,0.0288405288010835,1.7397251145356103,0.614743856726364,1.0,0.5053613185882568,923.5502562522888,llm_experiments_data/arrays/extended_dbpedia_14_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.0,1.0,0.9998754104710245,0.9896628570161294,0.010337142983870562,0.0015123225722994105,0.012078047962577203,1.0,8.683946428571428
dbpedia_14,3,pure_logits,greedy_5_baseline,5,5,0.0372864827513694,,,,0.4669814109802246,0.0,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.0,1.0,0.999826661621954,0.9895206391626146,0.010479360837385432,0.004493935151185265,0.01231493140138424,1.0,13.808875
dbpedia_14,3,pure_logits,greedy_50_baseline,50,14,0.034858051687479,,,,0.4669814109802246,0.0,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.0,1.0,0.9998083855701996,0.9894601705240299,0.010539829475970097,0.0026519264016833083,0.0118824558609767,1.0,7.427607142857143
dbpedia_14,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,14,0.0331726670265197,1.236734693877551,,,0.4669814109802246,4.313503742218018,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998085766728424,0.989467135248195,0.010532864751805038,0.002600550103613277,0.012059648519581419,1.0,7.170803571428571
dbpedia_14,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0342318154871463,1.3469387755102042,,,0.4669814109802246,2.4418492317199707,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998263917651639,0.9895267056411862,0.010473294358813834,0.004668218387024698,0.012983023553356966,1.0,8.000660714285715
dbpedia_14,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,14,0.0289426408708095,1.850379008746356,0.0,1.0,0.4669814109802246,402.4073507785797,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998611171627466,0.9896088914065609,0.010391108593439058,0.0015171115070581331,0.011558485726659904,1.0,9.698803571428572
dbpedia_14,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.028721323236823,1.8202915451895043,0.0,1.0,0.4669814109802246,53.413488149642944,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998651064404134,0.989624410885111,0.010375589114889006,0.0013802574436578953,0.011496305539027779,1.0,9.684125
dbpedia_14,3,pure_logits,greedy_5_post_calib,5,5,0.0285224188119173,1.7658642232403166,0.4731361932528113,1.0,0.4669814109802246,102.8946771621704,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.0,1.0,0.9998712132319295,0.9896554186486959,0.010344581351304116,0.0010518897222620814,0.011455657787046969,1.0,9.213178571428571
dbpedia_14,3,pure_logits,greedy_50_post_calib,50,14,0.0284258443862199,1.7397251145356103,0.6247396917950854,1.0,0.4669814109802246,1006.1536440849304,llm_experiments_data/arrays/extended_dbpedia_14_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.0,1.0,0.999872855203846,0.9896588132010239,0.01034118679897611,0.0012997183395283339,0.011482343980503214,1.0,8.729375
dbpedia_14,4,pure_logits,greedy_5_baseline,5,5,0.037765584886074,,,,0.5010263919830322,0.0,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.0,1.0,0.9998413138534913,0.9895519960893278,0.010448003910672243,0.004495056115729459,0.013031514326062327,1.0,13.801946428571428
dbpedia_14,4,pure_logits,greedy_50_baseline,50,12,0.0349580943584442,,,,0.5010263919830322,0.0,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.0,1.0,0.9998246295737572,0.9894865047775329,0.01051349522246714,0.0024394677447421567,0.012483700025192756,1.0,7.433803571428571
dbpedia_14,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,12,0.0333295986056327,1.236734693877551,,,0.5010263919830322,0.1294269561767578,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998246374632018,0.9894906647332037,0.010509335266796316,0.0026202894104378656,0.01259268781787206,1.0,7.206267857142858
dbpedia_14,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.034713264554739,1.3469387755102042,,,0.5010263919830322,0.1714248657226562,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.0,1.0,0.9998411495270023,0.9895576397985644,0.01044236020143563,0.004165566237909494,0.013606904867681494,1.0,8.085946428571429
dbpedia_14,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,12,0.0293473247438669,1.850379008746356,0.0,1.0,0.5010263919830322,562.6613535881042,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998739149651971,0.9896615410508325,0.010338458949167517,0.0017895595954997528,0.012140205848101477,1.0,9.6745
dbpedia_14,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0292350221425294,1.8202915451895043,0.0,1.0,0.5010263919830322,66.82611536979675,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.0,1.0,0.9998772683179455,0.9896824875664825,0.010317512433517528,0.001706484808666378,0.012195724444382643,1.0,9.726053571428572
dbpedia_14,4,pure_logits,greedy_5_post_calib,5,5,0.0290355682373046,1.7658642232403166,0.4731361932528113,1.0,0.5010263919830322,188.3311324119568,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.0,1.0,0.9998823733240867,0.9897017295979568,0.01029827040204323,0.0014455952376127657,0.012123686211394185,1.0,9.175
dbpedia_14,4,pure_logits,greedy_50_post_calib,50,12,0.0288055930286645,1.7397251145356103,0.6247396917950854,1.0,0.5010263919830322,1002.4817354679108,llm_experiments_data/arrays/extended_dbpedia_14_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.0,1.0,0.9998831058966395,0.989699852413944,0.010300147586056019,0.001459692674449518,0.012037022455312279,1.0,8.560214285714286
stanfordnlp/sst2,0,pure_logits,greedy_5_baseline,5,5,0.1389027386903762,,,,13.696207046508787,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9942510800363944,1.1575723830734967,0.9905559135297227,0.9839294797988846,0.016070520201115435,0.01770616770233146,0.06393565223361752,1.0,1.988052430112516
stanfordnlp/sst2,0,pure_logits,greedy_50_baseline,50,22,0.1167359352111816,,,,13.696207046508787,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9638973636691187,1.1730697847067557,0.9895215290235136,0.9833012745455704,0.01669872545442963,0.007091672959686977,0.05965381005398202,1.0,1.9850365386846074
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,22,0.1156567931175232,1.0714285714285714,,,13.696207046508787,0.0163209438323974,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,1.168708240534521,0.9895215290235138,0.9833012745455704,0.01669872545442963,0.005144753314294677,0.05955920092149837,1.0,1.9850365386846074
stanfordnlp/sst2,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1211620271205902,1.5122448979591838,,,13.696207046508787,0.0139784812927246,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9690227498992263,1.161284335560505,0.9905561405254282,0.9839294797988846,0.016070520201115435,0.014756418609716517,0.06488840209671518,1.0,1.988052430112516
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,22,0.1140713170170784,1.8747188671386923,0.0,1.0,13.696207046508787,18.413986206054688,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9638973636691187,1.1362286562731998,0.9919615233199846,0.9848013672279244,0.01519863277207556,0.007180829605042002,0.0597776405974123,1.0,1.9882844217608167
stanfordnlp/sst2,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1167548149824142,1.8202915451895043,0.0,1.0,13.696207046508787,2.817467451095581,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9610249264065008,1.141796585003712,0.991084516682316,0.9841134146264422,0.015886585373557804,0.006308389494351859,0.06160560402542929,1.0,1.986312492750261
stanfordnlp/sst2,0,pure_logits,greedy_5_post_calib,5,5,0.1164740771055221,1.7658642232403166,0.4231570179092045,1.0,13.696207046508787,48.80946636199951,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9638973636691187,1.1499628804751298,0.9909725903384411,0.9840782550713237,0.015921744928676262,0.00564422140917076,0.0615656243574421,1.0,1.98596450527781
stanfordnlp/sst2,0,pure_logits,greedy_50_post_calib,50,22,0.1118283942341804,1.602582257392753,0.6847147022074136,1.0,13.696207046508787,31.13620114326477,llm_experiments_data/arrays/extended_stanfordnlp_sst2_0_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9610249264065008,1.143652561247216,0.9914942439302135,0.9847369219704202,0.015263078029579824,0.006137240642118874,0.05905039114488461,1.0,1.9882844217608167
stanfordnlp/sst2,1,pure_logits,greedy_5_baseline,5,5,0.1381601095199585,,,,0.1479294300079345,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9937936782064581,1.149127691165553,0.9911070068943337,0.9839749825822,0.016025017417800047,0.017913993058066575,0.06398007813393194,1.0,1.9886324092332677
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,21,0.1142597123980522,,,,0.1479294300079345,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9610249264065008,1.1663882702301411,0.9898008338833225,0.9836365550092347,0.016363444990765252,0.0064944726509701435,0.05842656254561606,1.0,1.9791207516529405
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.1135249063372612,1.0714285714285714,,,0.1479294300079345,0.0160949230194091,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,1.1815144766146994,0.9898008338833226,0.9836365550092347,0.016363444990765252,0.0033628997996548874,0.05842944150669292,1.0,1.9792367474770909
stanfordnlp/sst2,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1184177100658416,1.5673469387755103,,,0.1479294300079345,0.0138790607452392,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9610249264065008,1.1450445434298442,0.9911070940236504,0.9839764183406249,0.01602358165937512,0.01031935909166992,0.06388323192803544,1.0,1.9886324092332677
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.1117319464683532,1.92914618908788,0.0,1.0,0.1479294300079345,18.198532819747925,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9610249264065008,1.1249072011878247,0.9923396776138612,0.9849927077009822,0.01500729229901776,0.0063384552199307696,0.05851792383157448,1.0,1.9846885512121564
stanfordnlp/sst2,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1169319152832031,1.850379008746356,0.0,1.0,0.1479294300079345,24.27000451087952,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9610249264065008,1.1424461766889384,0.9915128203993291,0.9840670496219702,0.015932950378029775,0.00661569613059009,0.062290222108909485,0.9998840041758497,1.986660480222712
stanfordnlp/sst2,1,pure_logits,greedy_5_post_calib,5,5,0.1162552163004875,1.7397251145356103,0.614743856726364,1.0,0.1479294300079345,59.23507332801819,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9638973636691187,1.1454157386785448,0.9913882603283178,0.9840195550856742,0.01598044491432582,0.004689269265645363,0.06197626806250248,0.9998840041758497,1.987356455167614
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,21,0.1096661612391471,1.6433152852977928,0.6847147022074136,1.0,0.1479294300079345,74.9195487499237,llm_experiments_data/arrays/extended_stanfordnlp_sst2_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9579239491627013,1.1424461766889384,0.9918023685442535,0.9850943668677491,0.014905633132250906,0.004137782240321009,0.05786794545193856,1.0,1.9864284885744112
stanfordnlp/sst2,2,pure_logits,greedy_5_baseline,5,5,0.1326637417078018,,,,0.151773452758789,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9915700228248736,1.142817371937639,0.9912968536059377,0.9844635608502464,0.015536439149753556,0.019233093124765233,0.061636559592687136,1.0,1.987008467695163
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,22,0.1110883653163909,,,,0.151773452758789,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9579239491627013,1.1594283593170007,0.9902701126112455,0.9835828435310595,0.016417156468940486,0.00413743965189454,0.05671550440596824,1.0,1.9783087808838882
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,22,0.1107177287340164,1.0714285714285714,,,0.151773452758789,0.0153825283050537,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.947060595353925,1.15673719376392,0.9902701300118659,0.9835828435310595,0.016417156468940486,0.00382272641948174,0.056775398045985505,1.0,1.9783087808838882
stanfordnlp/sst2,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1171764582395553,1.5673469387755103,,,0.151773452758789,0.012932538986206,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.954576248590888,1.1430029695619897,0.991296975410279,0.9844635608502464,0.015536439149753556,0.014304228641408054,0.06309547055791809,1.0,1.9867764760468622
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,22,0.1077447906136512,1.9211995002082467,0.0,1.0,0.151773452758789,14.121015310287476,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.954576248590888,1.1192464736451373,0.9925380050425606,0.985214003060411,0.014785996939589041,0.009317095036761489,0.056100201394267475,1.0,1.9843405637397054
stanfordnlp/sst2,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1114417910575866,1.8654227405247816,0.0,1.0,0.151773452758789,2.389597654342652,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9509621946209896,1.125927988121752,0.9918903539592396,0.9847044939905369,0.015295506009463056,0.005732954389179868,0.058666578102119234,1.0,1.9848045470363067
stanfordnlp/sst2,2,pure_logits,greedy_5_post_calib,5,5,0.1121334433555603,1.7680133277800918,0.5747605164514785,1.0,0.151773452758789,9.211366653442385,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.954576248590888,1.1335374907201188,0.9916709147380749,0.9846270207573451,0.015372979242654905,0.003337622369185313,0.05917938692474803,1.0,1.9853845261570584
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,22,0.1065568625926971,1.6296209912536446,0.6847147022074136,1.0,0.151773452758789,33.570459842681885,llm_experiments_data/arrays/extended_stanfordnlp_sst2_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9509621946209896,1.1385486265775797,0.9918944953068439,0.9849424786338278,0.015057521366172222,0.003019357383605172,0.05588694516221446,1.0,1.9808606890151954
stanfordnlp/sst2,3,pure_logits,greedy_5_baseline,5,5,0.1423054337501526,,,,19.17198729515076,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9927668021552672,1.1719561989606533,0.9894154561949106,0.9830830781613056,0.01691692183869442,0.02175789520575895,0.0650903812179929,1.0,1.9913003131887252
stanfordnlp/sst2,3,pure_logits,greedy_50_baseline,50,22,0.1187988147139549,,,,19.17198729515076,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9665581041966967,1.1760393466963623,0.9886360818674756,0.9823355748941435,0.01766442510585653,0.007210883455048141,0.05923725284105742,1.0,1.9893283841781695
stanfordnlp/sst2,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,22,0.1175118908286094,1.0714285714285714,,,19.17198729515076,0.0153479576110839,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9579239491627013,1.1733481811432813,0.9886360470421075,0.9823355748941435,0.01766442510585653,0.004725144076719062,0.059208285429978705,1.0,1.9893283841781695
stanfordnlp/sst2,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1285979598760604,1.4020408163265308,,,19.17198729515076,0.0138876438140869,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9713057528362042,1.1726985894580548,0.9894155780836995,0.9830830781613056,0.01691692183869442,0.022134606279128565,0.06734431837209937,1.0,1.9914163090128756
stanfordnlp/sst2,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,22,0.1141073107719421,1.9057059558517289,0.0,1.0,19.17198729515076,16.013592958450317,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9638973636691187,1.1319599109131404,0.9914125691718875,0.9842799056273009,0.015720094372699056,0.006987947613863732,0.059111999842089716,1.0,1.9875884468159146
stanfordnlp/sst2,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1176778301596641,1.7804581424406498,0.0,1.0,19.17198729515076,51.224384784698486,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9638973636691187,1.1560876020786934,0.9902107457156091,0.983552371330266,0.016447628669734038,0.006041666546749413,0.06168683179088785,1.0,1.9936202296717318
stanfordnlp/sst2,3,pure_logits,greedy_5_post_calib,5,5,0.1177627444267273,1.753869221157851,0.2182423990004165,1.0,19.17198729515076,11.232393264770508,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9665581041966967,1.1660170749814402,0.9901410079158062,0.9835232739092706,0.016476726090729366,0.006302818102843699,0.0616798144165297,1.0,1.9936202296717318
stanfordnlp/sst2,3,pure_logits,greedy_50_post_calib,50,22,0.1129917949438095,1.5924864639733447,0.7197001249479384,1.0,19.17198729515076,59.18821454048157,llm_experiments_data/arrays/extended_stanfordnlp_sst2_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9638973636691187,1.1476429101707497,0.9906754902541208,0.9840329395402448,0.015967060459755156,0.005290991031380166,0.05866985711888112,1.0,1.991184317364575
stanfordnlp/sst2,4,pure_logits,greedy_5_baseline,5,5,0.1273978799581527,,,,0.1502799987792968,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9866551233980249,1.1506124721603563,0.9913611818620089,0.9845636923861694,0.015436307613830635,0.02055641317929532,0.06046819137505913,1.0,1.9826006263774505
stanfordnlp/sst2,4,pure_logits,greedy_50_baseline,50,22,0.1077410876750946,,,,0.1502799987792968,0.0,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9383014287164605,1.133723088344469,0.9906172582339648,0.983763507019895,0.01623649298010499,0.00571458379073596,0.05513329127518141,1.0,1.9784247767080385
stanfordnlp/sst2,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,22,0.1073685437440872,0.9612244897959183,,,0.1502799987792968,0.0156519412994384,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9428485727976632,1.1302895322939865,0.9906172582339646,0.983763507019895,0.01623649298010499,0.0041172723959973945,0.055101942743835765,1.0,1.9785407725321889
stanfordnlp/sst2,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1185961365699768,1.5122448979591838,,,0.1502799987792968,0.0127203464508056,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.947060595353925,1.1529324424647365,0.9913611818620087,0.9845636923861694,0.015436307613830635,0.01943553384578752,0.06380668790553526,1.0,1.9826006263774505
stanfordnlp/sst2,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,22,0.1063795387744903,1.92914618908788,0.0,1.0,0.1502799987792968,14.137690544128418,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.954576248590888,1.1188752783964366,0.9932077628751927,0.9855245199395899,0.014475480060410106,0.010447588069578786,0.05549840935003997,1.0,1.9829486138499015
stanfordnlp/sst2,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1091459020972251,1.850379008746356,0.0,1.0,0.1502799987792968,2.4463837146759038,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,1.1241648106904232,0.9920754621024441,0.9848772872792771,0.015122712720722853,0.00755513884243296,0.057393952415175836,1.0,1.981440668135947
stanfordnlp/sst2,4,pure_logits,greedy_5_post_calib,5,5,0.1091101840138435,1.8202915451895043,0.2399000416493127,1.0,0.1502799987792968,56.13841199874878,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.947060595353925,1.134558277654046,0.9919977483565512,0.9848403653370191,0.01515963466298087,0.0065239512298668695,0.05741520438683372,1.0,1.9812086764876464
stanfordnlp/sst2,4,pure_logits,greedy_50_post_calib,50,22,0.1040479019284248,1.6707038733860893,0.6047480216576426,1.0,0.1502799987792968,75.45387625694275,llm_experiments_data/arrays/extended_stanfordnlp_sst2_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.947060595353925,1.1201744617668894,0.99280834348152,0.9854987995444224,0.014501200455577568,0.005912620604657725,0.054707946425246796,1.0,1.981440668135947
SetFit/mnli,0,pure_logits,greedy_5_baseline,5,5,0.5412836670875549,,,,0.1233527660369873,0.0,llm_experiments_data/arrays/extended_setfit_mnli_0_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9713057528362042,2.687170754221508,0.9158036980412647,0.8925237821475448,0.1074762178524552,0.024926642094796326,0.2870930138252599,1.0,3.0
